2018/1/14,魔法纸箱：激活触觉的力量,步骤2:带宝宝熟悉玩具的质感,"把宝宝经常玩的玩具放进纸箱里，注意挑选不同材质的，比如洋娃娃、球和积木。

放进去之前，让宝宝看一看、摸一摸。宝宝摸的时候，你在旁边描述这个玩具的触觉特征，“这个洋娃娃摸起来软软的，毛绒绒的”。"
2018/1/14,魔法纸箱：激活触觉的力量,步骤3:宝宝凭触觉取玩具,"放好之后，说一个玩具的名字，请宝宝伸手去摸。

“请宝宝把洋娃娃取出来吧。” 

宝宝如果听不懂你的指令，请你给宝宝示范一下。"
2018/1/14,魔法纸箱：激活触觉的力量,步骤4:宝宝拿的对不对？,"当当当！宝宝取出玩具了，看看正确不正确〜 

如果正确，就鼓励宝宝，再描述一下玩具触感，加深印象：“太棒了！宝宝真的取出来洋娃娃了！她是软软的，摸起来毛绒绒的。”

如果错误，可以描述宝宝取出来玩具的触感，再说一说目标玩具的触感，请宝宝再玩一次吧！"
2018/1/14,魔法纸箱：激活触觉的力量,小提醒,"这个游戏中，你的语言描述可能帮助宝宝更准确地给他当下的感觉命名，请尽情发挥吧。如果你说了指令，宝宝并不配合，有可能是他没听懂，你可以做示范。当然了，如果宝宝实在不感兴趣，那就先不玩这个游戏了呗，看宝宝想干啥，跟着他的兴趣走。

每个宝宝都有自己成长步调。如果你家宝宝总是拿不对，千万不要着急。获得这片刻的欢笑和亲子时光，就足够了，不是吗？"
2018/1/14,魔法纸箱：激活触觉的力量,学点脑科学,"孩子用舌头和手认识世界。你常常看到婴儿什么东西都往嘴里放，什么东西都要用手去摸一摸，这是因为他们通过各种感觉来认识事物，用舌头和手的触摸来探索世界和认识事物的特性。  

2岁之前，婴幼儿的思维发展也要靠各种动作和感知觉的支持。这一阶段的认知发展又被称为「感觉运动阶段」。"
,,,
2018/1/15,魔法镜子：阳光里的视觉游戏,宝宝获得：锻炼眼神儿、思维和动作,"这个游戏，说不定你小时候也玩过哦。能锻炼你家宝宝的视觉，还能让宝宝的思维和动作更敏捷。  

咦，那里有一块亮晶晶的光，会走，还会飞。我要去追，抓住它，好好研究研究。追光宝宝，就是我！

![](http://pics.ibrainbaby.cn/sense.009.jpg 
)"
2018/1/15,魔法镜子：阳光里的视觉游戏,你需要准备,一块小镜子，明亮的阳光
2018/1/15,魔法镜子：阳光里的视觉游戏,步骤1:拿出镜子，邀请阳光,"准备一小块镜子。注意镜子的边缘不要裸露，以免意外划伤。把客厅中间收拾干净，留出可以让宝宝自由行动的空间。只要有阳光照进来，就可以开始玩啦〜 

在户外也可以玩，注意选择没有障碍物的地方进行，方便宝宝活动。"
2018/1/15,魔法镜子：阳光里的视觉游戏,步骤2:用镜子给宝宝变出魔法,"把镜子拿给宝宝看。对宝宝说：“看，这是一块小镜子，它可以变魔法。”  

用镜子把阳光反射在宝宝脚下的地方，指给宝宝看。晃一晃镜子，让亮亮的光动一动，宝宝更容易发现它！"
2018/1/15,魔法镜子：阳光里的视觉游戏,步骤3:帮宝宝理解魔法背后的原因,"当宝宝看到身边出现了一块亮亮的光点，会觉得很神奇。  

你慢慢转动镜子的角度，让光点移动起来。带着宝宝发现转动镜子与光点位置变化之间的关系，理解因果关系。"
2018/1/15,魔法镜子：阳光里的视觉游戏,步骤4:鼓励宝宝追逐有魔法的光,"将光点移到另一个位置，速度慢一点，让宝宝能看得清楚光点的移动路线，鼓励宝宝去“抓住它”。宝宝会发现，拿不起来，好奇怪。   

你让宝宝摊开小手，把光亮反射到他的掌心里。宝宝很欣喜。好了，开始新一轮的“追光”游戏吧。  

当宝宝熟练这个游戏之后，你就慢慢增加难度，让光点的位置变化更大，变化速度加快。宝宝努力地用眼睛搜索，并迅速行动起来。"
2018/1/15,魔法镜子：阳光里的视觉游戏,小提醒,"注意要不直接照到宝宝的眼睛哦。  

如果你很累，宝宝又缠着你要陪他玩，这个游戏非常适合。你坐在地板上，就可以用镜子带着宝宝到处走。   

宝宝要抢镜子的时候，就给他玩一下吧。握着宝宝的手，让他也试试看。不过玩完之后，要请魔法镜子回家，放在宝宝够不着的地方。以免宝宝摔碎镜子，伤到自己。  

每个宝宝都有自己成长步调。如果宝宝玩一会儿就不想再玩，也没关系。获得这片刻的欢笑和亲子时光，就足够了，不是吗？"
2018/1/15,魔法镜子：阳光里的视觉游戏,学点脑科学,"在探索环境时，人对视觉的依赖，要大于对其他任何感觉的依赖。科学家发现，视觉严重损伤的孩子，各方面的发展都严重落后于同龄人，特别是在动作和认知功能方面。

2岁之前，婴幼儿的思维发展要靠各种动作和感知觉的支持。这一阶段的认知发展又被称为「感觉运动阶段」。"
,,,
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,宝宝获得：听觉敏感、动作协调,"你家宝宝现在听觉发展相当成熟了，他能区分一些旋律，还有了自己喜欢或不喜欢的声音。  

这个小游戏，能锻炼宝宝的听觉和动作技能。宝宝分辨声音的大小、节奏的快慢，用身体语言表达感知到的声音，一不小心就练成小小舞蹈家呢。"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,你需要准备,"不易破碎的勺子和碗，能敲击发出响亮声音就行。  

如果你家有小鼓，直接用小鼓更好。  

![](http://pics.ibrainbaby.cn/sense.011.jpg)"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,步骤1:向宝宝介绍“乐器”,"你坐在地板上，把勺子和碗放在面前。 
 
请宝宝到你身边，告诉宝宝：“看，这是勺子和碗，它们可以用来吃饭，还会唱歌。我让它们唱给你听哦。”"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,步骤2:“演奏”乐器，看你的了！,"用勺子敲碗，把碗正着放、敲敲碗边，把碗倒过来放、敲敲碗底，一只手拿碗一只手拿勺、敲敲这儿敲敲那儿，让宝宝感受不同的音色。   

使劲儿敲，轻轻敲，让宝宝感受声音大小不同。  

快快敲，慢慢敲，敲出节奏感。   

宝宝可能会很有兴趣，来抢勺子和碗，就让他也试试吧。"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,步骤3:这种声音，用什么动作表达？,"你给宝宝示范，使劲儿敲几下，张开双臂，说：“哇，好大的声音”；轻轻敲几下，合拢双手，说：“嘘，小小的声音”。   

快快敲几下，快快拍腿或跺脚，说：“快快快，跑跑跑”； 慢慢敲几下，慢慢拍腿或跺脚，说：“慢慢地，走啊走，扭啊扭”。   

鼓励宝宝跟你一起做这些动作，手舞足蹈。"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,步骤4:你当乐师，宝宝当舞蹈家,"好了，你来当乐师，请宝宝当舞蹈家吧。你敲碗，让宝宝跟着你的声音和节奏任意挥胳膊踢腿，扭动身体，只要他玩得开心就好。 


![](http://pics.ibrainbaby.cn/sense.010.jpg)"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,小提醒,"这个游戏中，你可以任意发挥。重要的是，让宝宝在声音和肢体语言之间建立关联，放心，这种能力宝宝天生就有的，你只需要给宝宝机会唤醒它。

你的语言描述可以帮助宝宝更准确地给他听到的声音命名。如果你说了指令，宝宝并不配合，有可能是他没听懂，你可以做示范。

你也可以给宝宝当乐师的机会，让他敲碗，你来跳，放飞自己吧，你是宝宝模仿的对象哦。

每个宝宝都有自己成长步调。如果你家宝宝暂时不想玩这个游戏，那就换一个呗。跟着宝宝的兴趣走，家里将收获更多欢笑。"
2018/1/16,会唱歌的勺子：跟着节奏摇摆〜,学点脑科学,"听觉，是帮助孩子获取信息和与人沟通的重要技能。比如将来上学的时候，孩子需要过滤掉杂音，“专心听讲”，收集主要信息。通过察觉声音，他还能了解环境变化，读懂别人的情绪。 

孩子们在各种听觉活动中，学会查找声音的来源，学会分辨声音的特征，还学会分辨不同人说话的语音语调。

2岁之前，婴幼儿的思维发展也要靠各种动作和感知觉的支持。这一阶段的认知发展又被称为「感觉运动阶段」。"
,,,
2018/1/17,国王的盛宴：多感官体验,宝宝获得：丰富的感知体验和美味,"给宝宝多种感官体验。帮宝宝有意识地处理感官信息。

好多美味的食物，太丰盛了，像是国王的盛宴一样。宝宝看一看，闻一闻，摸一摸，尝一尝，捏一捏，用各种方式来认识它们。Yummy!"
2018/1/17,国王的盛宴：多感官体验,吃东西，是宝宝的重要学习途径,"![](http://pics.ibrainbaby.cn/xiaoxiao4.1.jpg)

眼睛、耳朵、鼻子、嘴巴、小手，一起来吃饭！"
2018/1/17,国王的盛宴：多感官体验,你需要准备,"香蕉，手指饼干，牛奶等。  
只要是宝宝平时吃的食物，都可以。  

![](http://pics.ibrainbaby.cn/xiaoxiao4.2.jpg)"
2018/1/17,国王的盛宴：多感官体验,步骤1:宴会序曲,"你抱宝宝坐在宝宝餐椅上，你在他身边的桌上准备食材。拿一个完整的香蕉，给宝宝先把玩着。你另外取香蕉切成宝宝可以吃的形状。  

![](http://pics.ibrainbaby.cn/xiaoxiao4.3.jpg)"
2018/1/17,国王的盛宴：多感官体验,步骤2:当宝宝的解说员,"把准备好的食物一样一样放到宝宝面前，对说：“请宝宝开吃喽。”然后在宝宝吃食物的时候，给他当“解说员”，从气味、口感、声音、颜色、温度各方面描述他当下的感觉。

跟宝宝介绍香蕉：看，香蕉是黄色的，你刚才摸到，香蕉皮是光溜溜的，对不对？来，闻一闻，香不香？哇，宝宝已经吃了，甜不甜？香蕉咬起来软软滑滑的呢。"
2018/1/17,国王的盛宴：多感官体验,步骤3:当宝宝的解说员,"介绍手指饼干：这个饼干是长条形的，宝宝自己能拿稳。摸起来有一点点粗糙是吗？嚼一嚼，嘎吱，香香脆脆的。  

![](http://pics.ibrainbaby.cn/xiaoxiao4.4.jpg)  
 
介绍牛奶：看，这是白色的牛奶。宝宝摸摸杯子，还热着呢。哎呀，牛奶洒了一点出来，可不容易拿起来。"
2018/1/17,国王的盛宴：多感官体验,步骤4:大脑和身体都获得营养,"问问宝宝：最喜欢吃哪一个？如果他指向或说出其中一种食物，你就再描述一遍这个食物的特点，帮助宝宝加深记忆。  

![](http://pics.ibrainbaby.cn/xiaoxiao4.5.jpg)   

宝宝吃完之后，抱宝宝离开餐椅。美味的一餐结束了，宝宝的大脑和身体都获得好多营养！"
2018/1/17,国王的盛宴：多感官体验,小提示,"宝宝可能还不太会说，但他会听到你说的话。你的语言描述可以帮助宝宝把口头语言符号与他自己的感觉联系起来，将现在的感觉与过去的知识联系起来。这个输入的过程必不可少，可别嫌自己话多。  

不要怕脏乱。宝宝抓、捏食物，拍打泼出来的牛奶，都是在用手感知食物，探索食物的特征。你就允许他体验吧。    

![](http://pics.ibrainbaby.cn/xiaoxiao4.6.jpg)"
2018/1/17,国王的盛宴：多感官体验,学点脑科学,"你在认识一个事物时，会调用所有的感官通道。将不同的感觉整合起来，才能识别正确。比如，如果你关闭视觉和嗅觉通道，闭上眼睛、捏住鼻子，吃青椒和洋葱，感觉可能是一样的，都是脆脆的口感。你可以试试看哦！  
 
宝宝探索世界也是一样的，眼手耳鼻口，全身都会用上。多感官体验，有助于加深宝宝的学习和记忆。在日常生活中，你就可以有意识地为宝宝提供丰富的感官刺激。接收和识别到多种多样的感觉信息，宝宝才有学习的材料。"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
